"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"2740","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19266","Gewiß letztere , denn wenn jene herumtollen , schmökern und streben sie","zu","Hause , schauen höchstens verliebt nach des Nachbars Töchterlein mit den langen Zöpfen , bis sie sich einmal mit einem allzu liebenswürdigen Lehrer herumärgern und dann auf die Schuldisziplin pfeifend sich den Weg in die Freiheit bahnen und mit dem Einjährigen in der Tasche , manchmal auch ohne dasselbe , sich dem Buchhandel in die Arme werfen ."
"2741","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19343","Fast jeder Dichter und Nichtdichter machte seinem Herzen Luft in dem Gefühl , auch","zu","Hause müsse man nun für das Vaterland etwas tun ."
"2742","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19386","In der deutschen Kultur war er ebenso","zu","Hause , wie in der russischen ."
"2743","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19390","Aus dem Schützengraben aber erhielt ich damals von der Jugend allerhand Zuschriften , man begriffe einfach nicht , wie man sich","zu","Hause über jenen Satz , der unseren Einbruch in Belgien betraf , aufregen könne ."
"2744","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49732","Der Rest wurde","zu","Hause verzehrt und meine Mutter hatte es bald zu einer hervorragenden Geschicklichkeit in der schmackhaften Zubereitung gebracht ."
"2745","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49733","Im Winter gab es Treibjagden auf Hasen , Rehe und Füchse , im Frühling Schnepfenstrich und Birkhahnbalze , so daß nur geringe Pausen dazwischen lagen , in denen der Vater","zuhause","blieb und sich der Familie widmete ."
"2746","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49783","Unterwegs wurden Käfer und Schmetterlinge gesammelt und ein mit prachtvollen Kammolchen bevölkerter Tümpel gab uns Anlaß , einige besonders schöne Exemplare","zu","Hause zu halten und mit Regenwürmern zu füttern ."
"2747","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49811","Denn daß man mit wenig Geld nicht nur sich zufrieden und heiter durchschlagen , sondern ein innerlich reiches Leben führen kann , hatte ich ja","zuhause","genügend erfahren ."
"2748","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49958","Aber soweit war ich doch","zu","Hause , daß ich die zunächst noch sehr einfachen Aufgaben , welche die chemische Kinetik stellte , frei bearbeiten konnte , ohne durch begriffliche oder technische Schwierigkeiten gehemmt zu werden ."
"2749","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49977","Der Empfang war noch herzlicher als in Dresden , so daß ich mich schon bei dem ersten Besuch der Stadt , in der ich hernach die 19 arbeitsvollsten Jahre meines Lebens zubringen sollte , einigermaßen","zuhause","fühlen durfte ."
"2750","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 49989","Kopp , den ich gleichfalls sehr gern kennen gelernt hätte , fand ich leider nicht","zu","Hause ."
"2751","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50004","Aus gewissen Tönen entnahm ich , daß er sich völlig","zu","Hause fühlte und ich konnte ihm seinen Schreck und seine Entrüstung nachempfinden , als er unverhofft meine Anwesenheit bemerkte , auf die er ganz und gar nicht gefaßt gewesen war ."
"2752","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50008","War ich","zuhause","oder im Laboratorium , so griff ich aufs Geratewohl in die Bücherei ; waren Bücher nicht zur Hand , so war es gewiß in meinem Kopfe irgendein wissenschaftliches Problem , mit dem ich mich eben herumschlug ."
"2753","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50205","In der medizinischen Fakultät , die ja zum größeren Teil aus Praktikern besteht , fühlte Ludwig sich nicht recht","zu","Hause , da er ganz auf die Idee der reinen Wissenschaft eingestellt war , die ich , beiläufig gesagt , trotz meiner Verehrung für ihn nicht übernommen habe ."
"2754","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50278","Ich nahm eine Anzahl Photogramme mit , um sie","zuhause","meinem ältesten Sohn zu zeigen , den ich beeinflussen wollte , Werkwalt ( Ingenieur ) zu werden ."
"2755","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50353","In langen Märschen durchwanderten wir die wunderbare Umgebung und ich empfand schmerzlich meine Unzulänglichkeit bei den Versuchen , sie mit Pinsel und Farbe darzustellen , so daß ich den Malkasten oft","zuhause","ließ ."
"2756","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50367","Ich fand ihn trotz der Ferien","zu","Hause , und er war sichtlich erfreut , mich zu sehen ."
"2757","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50630","Er war in Leipzig wohl","zuhause",", denn er war Wundts Schüler gewesen ."
"2758","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50713","Schon wurde es mir zuweilen schwer , mitzuhalten , d.h. nach bisher durchgeführter Gewohnheit überall im neuen Gebiet","zu","Hause zu sein ."
"2759","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50775","Bei der nächsten Begegnung mit Norton hatten wir uns so viel zu sagen , daß er mich einlud , ihn wann ich wollte abends zu besuchen , da er fast immer","zu","Hause sei ."
"2760","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50798","Den deutschen Gesandten Speck von Sternburg fand ich bei meinem Besuch nicht","zuhause",", doch kam umgehend eine Einladung zum Frühstück am nächsten Tage ."
"2761","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50807","Als Ausgleich gegenüber den starken gedanklichen Beanspruchungen - die Ingersoll-Vorlesung hatte am 13. Dezember stattgefunden , - richtete ich mir das Gerät her , um","zu","Hause größere Bilder nach meinen Skizzen zu malen ; es ist auch eine Anzahl fertig geworden , die ich alle dort verschenkt habe ."
"2762","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50842","In den ersten Leipziger Jahren hatte ich gelegentlich abends entdeckt , daß ich unter der nie abreißenden Arbeit bei den Studenten und","zuhause","den ganzen Tag nicht in die freie Luft gekommen war , da Wohnung und Institut unter dem gleichen Dache lagen ."
"2763","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50853","Diese Beschreibung bezieht sich auf die Tage , welche ich","zu","Hause zubrachte ."
"2764","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50887","Es waren also Fragen des Tages , Erlebnisse auf dem Schulwege ,","zu","Hause oder auf der Straße Gehörtes , was die Inhalte der Fragen ergab ."
"2765","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50929","Denn wir waren alle von den gehabten Anstrengungen erschöpft und fanden außerdem , daß zahlreiche Aufgaben nur durch langwierige Einzelarbeit gefördert werden konnten , die wir unter zweckmäßiger Einteilung nur","zu","Hause machen konnten ."
"2766","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50979","Er hatte den größten Teil seines Schulunterrichts","zu","Hause durch Privatlehrer erhalten und dann nach dem Abiturium an einem Realgymnasium einige Semester auf einer technischen Hochschule ( Stuttgart , wenn ich mich recht erinnere ) zugebracht , bevor er die militärische Laufbahn einschlug ."
"2767","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 51058","Er war von seinen zwei eben erwachsenen Töchtern begleitet , ebenso wie Ramsay von der seinen ; leider hatte ich die meinen","zu","Hause gelassen ."
"2768","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 51232","Es gelang so weit , daß wir uns im Farbtonkreise","zu","Hause fühlen können ."
"2769","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73151","Ich brauchte nur wenig mehr","zu","Hause zu arbeiten und hatte keine Schwierigkeiten , die Schulaufgaben zu lösen ."
"2770","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73156","Als ich in den Osterferien 1886","zu","Hause weilte , und mit meinem Vetter Theodor , der Landwirt wurde , gerade die Drainage in der Nähe unseres Gutshofes untersuchte , stiegen plötzlich auf dem Gutshofe dunkle Wolken auf ."
"2771","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73157","Ich blieb während des ganzen Sommers","zu","Hause , um meinen Eltern beim Aufbau der Gebäude zu helfen ."
"2772","1927-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1927, S. 196","Die -heim-Bildungen bezeichnen Dörfer , die vom Besitz , der Zugehörigkeit ausgehen und sind nach B. ursprünglich bei den salischen Franken","zu","Hause . -leibe , -leben meint ursprünglich Hinterlassenschaft , angestammten Besitz ."
"2773","1927-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1927, S. 517","Das Kernstück des Werkes ist der geographische Teil ; auf historischem Gebiete ist der Verfasser nicht so","zu","Hause ."
"2774","1927-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1927. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1927], S. 172","Kurz nach 2 Uhr","zu","Hause ."
"2775","1927-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1927. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1927], S. 186","Ich arbeitete auch heute wieder viel in meinem Hochschulzimmer u.","zu","Hause an der Vorbereitung der Modernen Lyrik ."
"2776","1927-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1927. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1927], S. 236","Am Dienstag ( 20. ) nach meinem letzten diesjährigen Colleg hatten wir eine kleine Weihnachtsfeier bei uns","zu","Hause ."
"2777","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4754","Und wäre nicht das geschwellte Bewußtsein so vieler Snobs , die hier keine Réserve de Ciboure , sondern nur ihre falsche Überlegenheit über die armen Luder","zu","Hause erleben - sie langweilten sich noch mehr ."
"2778","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4768","mag sich wie","zu","Hause fühlen « :"
"2779","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4773","Wenn man nun wissen will , wo in Frankreich im Mittelalter die Zauberei","zu","Hause gewesen ist , so braucht man sich nur auf der Karte die Gegenden anzumerken , wo Ziegenbock und Schafbock vorkommen - dann hat man sie unweigerlich ."
"2780","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4775","Sie sparen in Amerika das Geld , das sie in den langen , einsamen Weidemonaten nicht ausgeben können und nicht ausgeben wollen - sie kommen als ältere Leute zurück mit durchaus beachtlichem Vermögen , das heute , der Valuta wegen , größer ist als vor dem Kriege ; viele haben","zu","Hause eine , die auf sie wartet und nicht umsonst wartet ."
"2781","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4784","[...] Dieses Glück , mit keinen Worten ausdrückbar , in nichts anderm bestehend als eben in der fünfhundertsten Wiederholung dessen , was schon die Väter und deren Väter Sonntag nachmittags getrieben haben - in nichts anderm als in einer Vereinigung , die nur","zu","Hause möglich ist : dieser Schein der Sonne und kein andrer , dieses Lied und die geschweifte Ballmauer , die vertrauten Bänke und die altvertrauten Scherze und Zurufe - das sind die Stunden , nach denen sich der Baske in Amerika sehnt , wenn er zurückdenkt : an den Ballplatz , die Pelote und an noch etwas : [...]"
"2782","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4863","Die fetten Bischöfe , die hier Gastspiele geben , und die andern , die hier","zu","Hause sind - man sagt ihnen Schauspielergesichter nach , aber man müßte das differenzieren ."
"2783","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4875","Und die behandelnden Ärzte","zu","Hause sehen den Kranken erst nach Wochen wieder , frühestens nach einer - sie vermögen also wenig über eine exakte und sofortige Wirkung der Wallfahrt auszusagen ."
"2784","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4907","Und als wir","zu","Hause ankamen , in Gèdre , und ich grade abgestiegen war und neben dem Sattel stand und meine Beine zählte , die leblosen Klumpen - : da wandte das Pferd noch einmal den Kopf , sah mir mit großen , feuchten Augen genau auf die Nase und sprach mit einer tiefen , deutlichen Stimme :"
"2785","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4994","Keine Ecke sagt : hier bist du einmal . . . kein Haus sagt : hier oben hat sie einmal . . . Und doch bin ich bei dir","zu","Hause ."
"2786","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4995","Und ich bekam es von","zu","Hause nicht schlecht zu hören : Franzosenliebling , Französling , landfremdes Element , Undeutscher ."
